category,date_actual,merchant,avg_unit_price,avg_discount,avg_price_delta,coupons_used
Category 6,2025-09-22,Merchant 16,38.59,2.788,3.574,"{'SAVE10','WELCOME'}"
Category 6,2025-09-22,Merchant 17,52.73833333333334,2.5366666666666666,-14.288333333333334,"{'NONE','WELCOME'}"
Category 6,2025-09-22,Merchant 18,50.71,1.08,21.78,"{'NONE','WELCOME'}"
Category 6,2025-09-22,Merchant 19,60.60916666666667,1.9375,24.0125,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-22,Merchant 2,65.78,5.76,1.745,"{'SAVE10','WELCOME'}"
Category 6,2025-09-22,Merchant 3,72.06,7.21,0.79,{'SAVE10'}
Category 6,2025-09-22,Merchant 4,21.495,2.15,-7.835,{'SAVE10'}
Category 6,2025-09-22,Merchant 5,46.526666666666664,2.3266666666666667,11.823333333333334,{'WELCOME'}
Category 6,2025-09-22,Merchant 7,79.455,7.95,32.22,{'SAVE10'}
Category 6,2025-09-22,Merchant 9,46.07833333333333,2.98,-45.145,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-23,Merchant 10,44.835,1.4575,-0.5075,"{'NONE','WELCOME'}"
Category 6,2025-09-23,Merchant 11,47.628,0.782,0.496,"{'NONE','WELCOME'}"
Category 6,2025-09-23,Merchant 12,54.325,2.3833333333333333,12.753333333333334,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-23,Merchant 13,33.69,1.1485714285714286,-15.122857142857143,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-23,Merchant 14,54.751666666666665,2.6333333333333333,-21.471666666666668,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-23,Merchant 15,40.986,1.104,-30.43,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-23,Merchant 16,44.822,1.634,-11.73,"{'NONE','WELCOME'}"
Category 6,2025-09-23,Merchant 17,8.11,0,-49.75,{'NONE'}
Category 6,2025-09-23,Merchant 18,25.06,0,-50.76,{'NONE'}
Category 6,2025-09-23,Merchant 19,56.835,3.138,7.078,"{'SAVE10','WELCOME'}"
Category 6,2025-09-23,Merchant 2,51.82,1.3925,6.735,"{'NONE','SAVE10'}"
Category 6,2025-09-23,Merchant 4,20.03,2,-9.15,{'SAVE10'}
Category 6,2025-09-23,Merchant 5,62.575,2.9,19.186666666666667,"{'NONE','WELCOME'}"
Category 6,2025-09-23,Merchant 6,77.535,1.53,59.605,"{'NONE','WELCOME'}"
Category 6,2025-09-23,Merchant 7,77.4,3.87,34.24,{'WELCOME'}
Category 6,2025-09-23,Merchant 9,67.28333333333333,4.338333333333333,-22.09,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-24,Merchant 10,39.8725,1.995,-14.64,{'WELCOME'}
Category 6,2025-09-24,Merchant 11,53.693333333333335,2.5883333333333334,-0.6683333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-24,Merchant 12,57.51,0.55,6.38,"{'NONE','WELCOME'}"
Category 6,2025-09-24,Merchant 13,50.865,1.6175,-12.46,"{'NONE','WELCOME'}"
Category 6,2025-09-24,Merchant 14,20.71,2.07,-72.55,{'SAVE10'}
Category 6,2025-09-24,Merchant 15,69.95666666666666,3.82,-0.6816666666666666,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-24,Merchant 16,45.328,1.598,3.896,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-24,Merchant 17,59.60625,1.7725,11.8475,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-24,Merchant 18,80.65,0,28.815,{'NONE'}
Category 6,2025-09-24,Merchant 19,59.144,3.897,-0.731,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-24,Merchant 2,52.0925,2.1375,12.595,"{'NONE','WELCOME'}"
Category 6,2025-09-24,Merchant 3,75.56,0,11.5,{'NONE'}
Category 6,2025-09-24,Merchant 4,69.44,0,42.26,{'NONE'}
Category 6,2025-09-24,Merchant 5,67.5725,0.73,2.565,"{'NONE','WELCOME'}"
Category 6,2025-09-24,Merchant 7,88.985,2.24,47.455,"{'NONE','WELCOME'}"
Category 6,2025-09-24,Merchant 9,75.13,3.755,-15.48,{'WELCOME'}
Category 6,2025-09-25,Merchant 10,34.74,1.74,-5.33,{'WELCOME'}
Category 6,2025-09-25,Merchant 11,49.51,2.572,-12.43,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-25,Merchant 12,87.09666666666666,4.3533333333333335,25.453333333333333,{'WELCOME'}
Category 6,2025-09-25,Merchant 13,50.336666666666666,1.7266666666666668,4.253333333333333,"{'NONE','WELCOME'}"
Category 6,2025-09-25,Merchant 14,45.93,0.32,-32.59,"{'NONE','WELCOME'}"
Category 6,2025-09-25,Merchant 15,72.368,5.714,-4.068,"{'SAVE10','WELCOME'}"
Category 6,2025-09-25,Merchant 16,34.846666666666664,1.9416666666666667,8.095,"{'SAVE10','WELCOME'}"
Category 6,2025-09-25,Merchant 17,59.76714285714286,2.7064285714285714,-1.6485714285714286,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-25,Merchant 18,10.59,0.53,-17.79,{'WELCOME'}
Category 6,2025-09-25,Merchant 19,56.35909090909091,2.2736363636363635,12.932727272727274,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-25,Merchant 2,33.4575,0.975,-11.21,"{'NONE','WELCOME'}"
Category 6,2025-09-25,Merchant 4,49.86,4.99,17.69,{'SAVE10'}
Category 6,2025-09-25,Merchant 5,52.28333333333333,1.7233333333333334,18.183333333333334,"{'NONE','WELCOME'}"
Category 6,2025-09-25,Merchant 6,38.61,1.935,20.275,{'WELCOME'}
Category 6,2025-09-25,Merchant 7,22.895,1.325,-17.72,"{'SAVE10','WELCOME'}"
Category 6,2025-09-25,Merchant 9,48.16166666666667,2.643333333333333,-39.085,"{'SAVE10','WELCOME'}"
Category 6,2025-09-26,Merchant 10,57.00666666666667,3.368333333333333,14.758333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-26,Merchant 11,51.40714285714286,2.277142857142857,-7.034285714285715,"{'NONE','WELCOME'}"
Category 6,2025-09-26,Merchant 12,48.144,3.866,6.862,"{'SAVE10','WELCOME'}"
Category 6,2025-09-26,Merchant 13,60.7,4.51,7.105,"{'SAVE10','WELCOME'}"
Category 6,2025-09-26,Merchant 14,33.7875,0.9475,-20.0825,"{'NONE','WELCOME'}"
Category 6,2025-09-26,Merchant 15,40.876,3.38,-33.342,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-26,Merchant 16,85.94,1.55,47.01,"{'NONE','WELCOME'}"
Category 6,2025-09-26,Merchant 17,60.003,2.048,-15.056,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-26,Merchant 18,69.32,2.26,7.23,"{'NONE','WELCOME'}"
Category 6,2025-09-26,Merchant 19,49.41,3.3333333333333335,17.941111111111113,"{'SAVE10','WELCOME'}"
Category 6,2025-09-26,Merchant 2,60.57363636363636,3.9245454545454543,22.471818181818183,"{'SAVE10','WELCOME'}"
Category 6,2025-09-26,Merchant 4,68.42,6.84,34.4,{'SAVE10'}
Category 6,2025-09-26,Merchant 5,70.815,4.825,25.3925,"{'NONE','SAVE10'}"
Category 6,2025-09-26,Merchant 6,32.154,1.188,-25.502,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-26,Merchant 7,67.25,0,27.96,{'NONE'}
Category 6,2025-09-26,Merchant 9,20.56,0.305,-72.06,"{'NONE','WELCOME'}"
Category 6,2025-09-27,Merchant 10,56.188,1.504,5.002,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-27,Merchant 11,58.78875,3.355,2.755,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-27,Merchant 12,62.29,6.23,20.78,{'SAVE10'}
Category 6,2025-09-27,Merchant 13,78.5125,5.015,19.295,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-27,Merchant 14,22.003333333333334,1.3666666666666667,-38.53,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-27,Merchant 15,56.193333333333335,0,-21.593333333333334,{'NONE'}
Category 6,2025-09-27,Merchant 16,85.23,4.176666666666667,31.003333333333334,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-27,Merchant 17,61.162,2.45,-1.012,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-27,Merchant 18,55.126666666666665,2.756666666666667,-7.46,{'WELCOME'}
Category 6,2025-09-27,Merchant 19,46.44416666666667,2.703333333333333,-0.855,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-27,Merchant 2,35.20666666666666,3.5233333333333334,-2.51,{'SAVE10'}
Category 6,2025-09-27,Merchant 5,65.76,3.975,33.355,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-27,Merchant 6,88.58,4.43,0.97,{'WELCOME'}
Category 6,2025-09-27,Merchant 9,62.262,2.428,-23.484,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-28,Merchant 10,55.97,3.47,16.634,"{'SAVE10','WELCOME'}"
Category 6,2025-09-28,Merchant 11,62.696666666666665,1.615,11.115,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-28,Merchant 12,43.065,3.1275,1.465,"{'SAVE10','WELCOME'}"
Category 6,2025-09-28,Merchant 13,71.05333333333333,4.048333333333333,20.828333333333333,"{'SAVE10','WELCOME'}"
Category 6,2025-09-28,Merchant 14,71.912,3.596,-3.66,{'WELCOME'}
Category 6,2025-09-28,Merchant 15,58.695,0.815,-15.438333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-28,Merchant 16,37.264,1.422,-3.872,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-28,Merchant 17,71.67,4.0425,8.2725,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-28,Merchant 18,30.025,0.355,-22.165,"{'NONE','WELCOME'}"
Category 6,2025-09-28,Merchant 19,57.614285714285714,3.3528571428571428,15.972857142857142,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-28,Merchant 2,69.71333333333334,2.533333333333333,13.543333333333333,"{'NONE','WELCOME'}"
Category 6,2025-09-28,Merchant 3,55.82,2.79,-11.03,{'WELCOME'}
Category 6,2025-09-28,Merchant 4,44.75,2.1233333333333335,15.446666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-28,Merchant 5,55.2175,3.185,11.1075,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-28,Merchant 6,55.9125,3.165,-13.7375,"{'SAVE10','WELCOME'}"
Category 6,2025-09-28,Merchant 7,96.58,9.66,47.63,{'SAVE10'}
Category 6,2025-09-28,Merchant 9,64.625,3.231666666666667,-19.138333333333332,{'WELCOME'}
Category 6,2025-09-29,Merchant 10,49.8925,2.7975,5.9875,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-29,Merchant 11,56.9,2.85,25.79,{'WELCOME'}
Category 6,2025-09-29,Merchant 12,61.6575,4.0975,11.9075,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-29,Merchant 13,68.08375,2.5975,21.97625,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-29,Merchant 14,61.79066666666667,2.78,-10.024666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-29,Merchant 15,42.056666666666665,3.5966666666666667,-31.95,"{'SAVE10','WELCOME'}"
Category 6,2025-09-29,Merchant 16,55.824285714285715,1.552857142857143,7.9557142857142855,"{'NONE','WELCOME'}"
Category 6,2025-09-29,Merchant 17,81.33,6.18,15.738333333333333,"{'SAVE10','WELCOME'}"
Category 6,2025-09-29,Merchant 18,10.43,0,-17.42,{'NONE'}
Category 6,2025-09-29,Merchant 19,49.0995,3.569,4.947,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-29,Merchant 2,32.145,0.4,-13.865,"{'NONE','WELCOME'}"
Category 6,2025-09-29,Merchant 3,17.42,0,-46.64,{'NONE'}
Category 6,2025-09-29,Merchant 5,38.112,1.602,-18.492,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-29,Merchant 6,10.5,0.53,-73.21,{'WELCOME'}
Category 6,2025-09-29,Merchant 7,22.63,0.81,-17.47,"{'NONE','WELCOME'}"
Category 6,2025-09-29,Merchant 9,34.35666666666667,2.3266666666666667,-45.29333333333334,"{'SAVE10','WELCOME'}"
Category 6,2025-09-30,Merchant 10,74.26666666666667,3.7133333333333334,19.61,{'WELCOME'}
Category 6,2025-09-30,Merchant 12,70.233,3.107,26.629,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-30,Merchant 13,10.46,1.05,-32.17,{'SAVE10'}
Category 6,2025-09-30,Merchant 14,56.51125,3.0025,-19.3875,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-30,Merchant 15,55.78875,3.41625,-32.2475,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-30,Merchant 16,43.64,1.415,17.565,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-30,Merchant 17,49.234,1.998,-31.364,"{'NONE','WELCOME'}"
Category 6,2025-09-30,Merchant 18,74.76,0,-1.06,{'NONE'}
Category 6,2025-09-30,Merchant 19,67.33727272727273,3.158181818181818,22.99909090909091,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-09-30,Merchant 2,58.124,1.883,7.867,"{'NONE','WELCOME'}"
Category 6,2025-09-30,Merchant 4,104.41,10.44,66.79,{'SAVE10'}
Category 6,2025-09-30,Merchant 5,38.18666666666667,3.4,-14.25,"{'SAVE10','WELCOME'}"
Category 6,2025-09-30,Merchant 6,85.44333333333333,4.27,-2.006666666666667,{'WELCOME'}
Category 6,2025-09-30,Merchant 7,44.97,2.25,3.43,{'WELCOME'}
Category 6,2025-09-30,Merchant 9,51.57666666666667,3.9433333333333334,-37.833333333333336,"{'SAVE10','WELCOME'}"
Category 6,2025-10-01,Merchant 10,85.15,6.01,37.10666666666667,"{'NONE','SAVE10'}"
Category 6,2025-10-01,Merchant 11,87.75,6.28,40.545,"{'SAVE10','WELCOME'}"
Category 6,2025-10-01,Merchant 12,58.07666666666667,0,9.663333333333334,{'NONE'}
Category 6,2025-10-01,Merchant 13,49.435,0,-17.39,{'NONE'}
Category 6,2025-10-01,Merchant 14,50.612,1.12,-33.548,"{'NONE','WELCOME'}"
Category 6,2025-10-01,Merchant 15,72.49375,4.08625,10.75875,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-01,Merchant 16,47.555,0.8975,2.8425,"{'NONE','WELCOME'}"
Category 6,2025-10-01,Merchant 17,56.52,2.7714285714285714,-5.091428571428572,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-01,Merchant 18,49.1,2.46,-29.18,{'WELCOME'}
Category 6,2025-10-01,Merchant 19,56.58470588235294,2.0976470588235294,8.67235294117647,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-01,Merchant 3,85.1,1.68,19.36,"{'NONE','WELCOME'}"
Category 6,2025-10-01,Merchant 4,30.405,1.175,2.05,"{'NONE','SAVE10'}"
Category 6,2025-10-01,Merchant 5,46.75,2.92,2.905,"{'SAVE10','WELCOME'}"
Category 6,2025-10-01,Merchant 6,60.7125,1.2525,9.67,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-01,Merchant 9,68.505,2.4325,-14.6725,"{'NONE','WELCOME'}"
Category 6,2025-10-02,Merchant 10,56.77,3.1885714285714286,14.308571428571428,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-02,Merchant 11,52.27333333333333,2.453333333333333,-8.583333333333334,"{'NONE','WELCOME'}"
Category 6,2025-10-02,Merchant 12,67.0075,3.6325,24.9025,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-02,Merchant 13,49.3,3.11,-2.895,"{'SAVE10','WELCOME'}"
Category 6,2025-10-02,Merchant 14,44.89857142857143,2.4457142857142857,-19.207142857142856,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-02,Merchant 15,72.956,4.59,-2.882,"{'SAVE10','WELCOME'}"
Category 6,2025-10-02,Merchant 16,57.43,5.74,26.58,{'SAVE10'}
Category 6,2025-10-02,Merchant 17,50.88666666666666,3.966666666666667,-18.19333333333333,"{'SAVE10','WELCOME'}"
Category 6,2025-10-02,Merchant 18,49.972,3.94,-1.004,"{'SAVE10','WELCOME'}"
Category 6,2025-10-02,Merchant 19,33.60142857142857,1.592857142857143,-17.27285714285714,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-02,Merchant 2,49.14333333333333,2.3466666666666667,0.77,"{'NONE','WELCOME'}"
Category 6,2025-10-02,Merchant 3,38.86,3.89,-29.09,{'SAVE10'}
Category 6,2025-10-02,Merchant 4,45.235,2.265,15.79,{'WELCOME'}
Category 6,2025-10-02,Merchant 5,64.30222222222223,4.8677777777777775,5.7188888888888885,"{'SAVE10','WELCOME'}"
Category 6,2025-10-02,Merchant 6,37.333333333333336,2.15,-47.99666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-02,Merchant 7,34.26,0,-5.03,{'NONE'}
Category 6,2025-10-02,Merchant 9,67.985,3.3975,-16.8075,{'WELCOME'}
Category 6,2025-10-03,Merchant 10,63.50857142857143,1.9328571428571428,14.665714285714285,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-03,Merchant 11,58.582,4.808,4.53,"{'SAVE10','WELCOME'}"
Category 6,2025-10-03,Merchant 12,58.416363636363634,2.459090909090909,10.98090909090909,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-03,Merchant 13,49.084,3.486,-15.086,"{'SAVE10','WELCOME'}"
Category 6,2025-10-03,Merchant 14,56.48,2.2714285714285714,-17.675714285714285,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-03,Merchant 15,47.732,1.998,-28.478,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-03,Merchant 16,70.92666666666666,3.546666666666667,30,{'WELCOME'}
Category 6,2025-10-03,Merchant 17,42.315,2.6475,-14.8075,"{'SAVE10','WELCOME'}"
Category 6,2025-10-03,Merchant 18,46.83,4.68,-33.67,{'SAVE10'}
Category 6,2025-10-03,Merchant 19,57.306666666666665,2.47,25.625,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-03,Merchant 2,46.6025,2.73,16.0125,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-03,Merchant 3,45.34,4.19,-22.91,"{'NONE','SAVE10'}"
Category 6,2025-10-03,Merchant 4,28.84,1.44,0.22,{'WELCOME'}
Category 6,2025-10-03,Merchant 5,58.73,1.6828571428571428,-0.5114285714285715,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-03,Merchant 6,75.89666666666666,0.9766666666666667,-8.26,"{'NONE','WELCOME'}"
Category 6,2025-10-03,Merchant 7,43.07333333333333,2.1533333333333333,1.63,{'WELCOME'}
Category 6,2025-10-03,Merchant 9,64.03,1.674,-16.596,"{'NONE','WELCOME'}"
Category 6,2025-10-04,Merchant 10,52.39,3.975,6.381666666666667,"{'SAVE10','WELCOME'}"
Category 6,2025-10-04,Merchant 11,51.03,1.6533333333333333,-18.673333333333332,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-04,Merchant 12,57.10666666666667,1.6933333333333334,2.91,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-04,Merchant 13,35.896,1.704,-10.388,"{'NONE','WELCOME'}"
Category 6,2025-10-04,Merchant 14,62.19,3.134,18.03,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-04,Merchant 15,59.0975,3.7525,-26.2525,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-04,Merchant 16,48.857142857142854,2.4442857142857144,0.011428571428571429,{'WELCOME'}
Category 6,2025-10-04,Merchant 17,53.198,2.206,-8.732,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-04,Merchant 18,47.13,2.06,-6.765,"{'NONE','WELCOME'}"
Category 6,2025-10-04,Merchant 19,58.809333333333335,2.818,13.783333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-04,Merchant 2,39.818,2.294,-11.368,"{'SAVE10','WELCOME'}"
Category 6,2025-10-04,Merchant 3,93.11,0,29.05,{'NONE'}
Category 6,2025-10-04,Merchant 4,22.64,1.13,-5.67,{'WELCOME'}
Category 6,2025-10-04,Merchant 5,10.81,1.08,-6.86,{'SAVE10'}
Category 6,2025-10-04,Merchant 6,73.885,2.38,55.11,"{'NONE','SAVE10'}"
Category 6,2025-10-04,Merchant 7,74.68,0,35.39,{'NONE'}
Category 6,2025-10-04,Merchant 9,42.424,2.914,-53.064,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-05,Merchant 10,61.56,2.086666666666667,2.223333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-05,Merchant 11,40.152,3.542,-20.59,"{'SAVE10','WELCOME'}"
Category 6,2025-10-05,Merchant 12,34.85666666666667,1.2266666666666666,-3.0433333333333334,"{'NONE','WELCOME'}"
Category 6,2025-10-05,Merchant 13,52.662,2.51,10.152,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-05,Merchant 14,53.515,4.405,-4.2325,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-05,Merchant 15,56.11909090909091,3.3027272727272727,-13.578181818181818,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-05,Merchant 16,28.118,1.854,-13.81,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-05,Merchant 17,72.17333333333333,1.2466666666666666,1.4833333333333334,"{'NONE','WELCOME'}"
Category 6,2025-10-05,Merchant 18,94.02,0,18.2,{'NONE'}
Category 6,2025-10-05,Merchant 19,43.41647058823529,1.698235294117647,-10.485294117647058,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-05,Merchant 2,88.155,6.21,36.335,"{'SAVE10','WELCOME'}"
Category 6,2025-10-05,Merchant 3,55.23,2.9,-11.73,"{'SAVE10','WELCOME'}"
Category 6,2025-10-05,Merchant 4,97.89,9.79,60.92,{'SAVE10'}
Category 6,2025-10-05,Merchant 5,69.15,4.525,11.5325,"{'SAVE10','WELCOME'}"
Category 6,2025-10-05,Merchant 6,82.805,0,66.405,{'NONE'}
Category 6,2025-10-05,Merchant 7,48.18,2.41,6.48,{'WELCOME'}
Category 6,2025-10-05,Merchant 9,44.07333333333333,1.1733333333333333,-41.70333333333333,"{'NONE','WELCOME'}"
Category 6,2025-10-06,Merchant 10,51.2,1.87,-7.92,"{'NONE','WELCOME'}"
Category 6,2025-10-06,Merchant 11,28.11,1.41,-41.35,{'WELCOME'}
Category 6,2025-10-06,Merchant 12,61.121,4.269,11.47,"{'SAVE10','WELCOME'}"
Category 6,2025-10-06,Merchant 13,60.495,3.31125,18.26125,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-06,Merchant 14,62.4375,2.3025,-19.46625,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-06,Merchant 15,68.26,4.75,0.2833333333333333,"{'SAVE10','WELCOME'}"
Category 6,2025-10-06,Merchant 16,78.21166666666667,3.62,30.976666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-06,Merchant 17,58.236666666666665,4.08,0.8516666666666667,"{'SAVE10','WELCOME'}"
Category 6,2025-10-06,Merchant 18,38.92,1.95,-38.85,{'WELCOME'}
Category 6,2025-10-06,Merchant 19,50.587857142857146,2.5342857142857143,4.472142857142857,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-06,Merchant 2,56.53666666666667,4.3933333333333335,5.7,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-06,Merchant 3,23.04,1.15,-42.17,{'WELCOME'}
Category 6,2025-10-06,Merchant 4,57.12,5.71,24.23,{'SAVE10'}
Category 6,2025-10-06,Merchant 5,51.84444444444444,2.2666666666666666,-4.43,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-06,Merchant 6,33.855,1.25,-17.185,"{'NONE','WELCOME'}"
Category 6,2025-10-06,Merchant 7,73.32,3.67,30.36,{'WELCOME'}
Category 6,2025-10-06,Merchant 9,37.345,2.0875,-50.95,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-07,Merchant 10,64.705,3.235,13.68,{'WELCOME'}
Category 6,2025-10-07,Merchant 11,48,3.13,-0.27,"{'SAVE10','WELCOME'}"
Category 6,2025-10-07,Merchant 12,55.67333333333333,2.1822222222222223,10.015555555555556,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-07,Merchant 13,53.91,3.242,16.098,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-07,Merchant 14,46.635,3.845,-9.023333333333333,"{'SAVE10','WELCOME'}"
Category 6,2025-10-07,Merchant 15,65.3225,2.75,2.815,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-07,Merchant 16,41.7,2.24,-23.06,"{'SAVE10','WELCOME'}"
Category 6,2025-10-07,Merchant 17,53.43125,1.4975,-4.6175,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-07,Merchant 19,49.403888888888886,2.4138888888888888,15.92,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-07,Merchant 2,49.035,1.7866666666666666,13.916666666666666,"{'NONE','WELCOME'}"
Category 6,2025-10-07,Merchant 3,65.43,3.27,-1.9,{'WELCOME'}
Category 6,2025-10-07,Merchant 4,75.98666666666666,2.4033333333333333,46.403333333333336,"{'NONE','WELCOME'}"
Category 6,2025-10-07,Merchant 5,60.54,0,43.95,{'NONE'}
Category 6,2025-10-07,Merchant 6,45.29333333333334,2.263333333333333,4.37,{'WELCOME'}
Category 6,2025-10-07,Merchant 7,46.925,3.36,4.275,"{'NONE','SAVE10'}"
Category 6,2025-10-07,Merchant 9,43.74,2.19,-49.47,{'WELCOME'}
Category 6,2025-10-08,Merchant 10,82.39,0,40.35666666666667,{'NONE'}
Category 6,2025-10-08,Merchant 11,59.81,2.695,1.725,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-08,Merchant 12,51.306666666666665,4.47,1.29,"{'SAVE10','WELCOME'}"
Category 6,2025-10-08,Merchant 13,60.39333333333333,4.123333333333333,-7.14,"{'NONE','SAVE10'}"
Category 6,2025-10-08,Merchant 14,42.032,0.876,-39.642,"{'NONE','WELCOME'}"
Category 6,2025-10-08,Merchant 15,60.493,3.565,-15.539,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-08,Merchant 16,54.005,2.415,7.775,"{'NONE','WELCOME'}"
Category 6,2025-10-08,Merchant 17,75.305,2.2716666666666665,25.08,"{'NONE','WELCOME'}"
Category 6,2025-10-08,Merchant 18,64.51,3.23,33.43,{'WELCOME'}
Category 6,2025-10-08,Merchant 19,61.041333333333334,3.3193333333333332,4.044,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-08,Merchant 2,54.3075,3.045,1.2375,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-08,Merchant 3,70.77,4.28,2.43,"{'NONE','SAVE10','WELCOME'}"
Category 6,2025-10-08,Merchant 4,19.71,1.97,-9.44,{'SAVE10'}
Category 6,2025-10-08,Merchant 5,53.41,2.67,-13.21,{'WELCOME'}
Category 6,2025-10-08,Merchant 6,34.44,1.72,-17.07,{'WELCOME'}
Category 6,2025-10-08,Merchant 7,82.53,0,43.24,{'NONE'}
Category 6,2025-10-08,Merchant 9,52.20285714285714,2.48,-29.187142857142856,"{'NONE','SAVE10','WELCOME'}"
